;Codigo Municipio;Nombre;Clase;CodProv
722;6092;NOGALES;63;6
723;6093;OLIVA DE LA FRONTERA;172;6
724;6094;OLIVA DE MERIDA;105;6
725;6095;OLIVENZA;1012;6
726;6096;ORELLANA DE LA SIERRA;14;6
727;6097;ORELLANA LA VIEJA;105;6
728;6098;PALOMAS;49;6
729;6099;PARRA (LA);56;6
730;6100;PEÑALSORDO;18;6
731;6101;PERALEDA DEL ZAUCEJO;32;6
732;6102;PUEBLA DE ALCOCER;63;6
733;6103;PUEBLA DE LA CALZADA;319;6
734;6104;PUEBLA DE LA REINA;42;6
735;6107;PUEBLA DE OBANDO;49;6
736;6108;PUEBLA DE SANCHO PEREZ;214;6
737;6105;PUEBLA DEL MAESTRE;84;6
738;6106;PUEBLA DEL PRIOR;21;6
739;6902;PUEBLONUEVO DEL GUADIANA;42;6
740;6109;QUINTANA DE LA SERENA;182;6
741;6110;REINA;14;6
742;6111;RENA;35;6
743;6112;RETAMAL DE LLERENA;35;6
744;6113;RIBERA DEL FRESNO;214;6
745;6114;RISCO;7;6
746;6115;ROCA DE LA SIERRA (LA);137;6
747;6116;SALVALEON;60;6
748;6117;SALVATIERRA DE LOS BARROS;84;6
749;6119;SAN PEDRO DE MERIDA;88;6
750;6123;SAN VICENTE DE ALCANTARA;196;6
751;6118;SANCTI-SPIRITUS;4;6
752;6120;SANTA AMALIA;263;6
753;6121;SANTA MARTA;385;6
754;6122;SANTOS DE MAIMONA (LOS);266;6
755;6124;SEGURA DE LEON;53;6
756;6125;SIRUELA;49;6
757;6126;SOLANA DE LOS BARROS;137;6
758;6127;TALARRUBIAS;182;6
759;6128;TALAVERA LA REAL;438;6
760;6129;TALIGA;28;6
761;6130;TAMUREJO;7;6
762;6131;TORRE DE MIGUEL SESMERO;144;6
763;6132;TORREMAYOR;102;6
764;6133;TORREMEJIA;98;6
765;6134;TRASIERRA;21;6
766;6135;TRUJILLANOS;102;6
767;6136;USAGRE;175;6
768;6137;VALDECABALLEROS;81;6
769;6901;VALDELACALZADA;105;6
770;6138;VALDETORRES;56;6
771;6139;VALENCIA DE LAS TORRES;42;6
772;6140;VALENCIA DEL MOMBUEY;18;6
773;6141;VALENCIA DEL VENTOSO;46;6
774;6146;VALLE DE LA SERENA;28;6
775;6147;VALLE DE MATAMOROS;11;6
776;6148;VALLE DE SANTA ANA;7;6
777;6142;VALVERDE DE BURGUILLOS;7;6
778;6143;VALVERDE DE LEGANES;214;6
779;6144;VALVERDE DE LLERENA;18;6
780;6145;VALVERDE DE MERIDA;112;6
781;6149;VILLAFRANCA DE LOS BARROS;858;6
782;6150;VILLAGARCIA DE LA TORRE;70;6
783;6151;VILLAGONZALO;102;6
784;6152;VILLALBA DE LOS BARROS;105;6
785;6153;VILLANUEVA DE LA SERENA;700;6
786;6154;VILLANUEVA DEL FRESNO;133;6
787;6156;VILLAR DE RENA;42;6
788;6155;VILLAR DEL REY;98;6
789;6157;VILLARTA DE LOS MONTES;32;6
790;6158;ZAFRA;1467;6
791;6159;ZAHINOS;105;6
792;6160;ZALAMEA DE LA SERENA;189;6
793;6162;ZARZA DE ALANGE;130;6
794;6161;ZARZA-CAPILLA;4;6
795;7002;ALAIOR;396;7
796;7001;ALARO;256;7
797;7003;ALCUDIA;6006;7
798;7004;ALGAIDA;567;7
799;7005;ANDRATX;2454;7
800;7901;ARIANY;84;7
801;7006;ARTA;1131;7
802;7007;BANYALBUFAR;249;7
803;7008;BINISSALEM;655;7
804;7009;BUGER;81;7
805;7010;BUNYOLA;686;7
806;7011;CALVIA;21984;7
807;7012;CAMPANET;200;7
808;7013;CAMPOS;1918;7
809;7014;CAPDEPERA;2573;7
810;7064;ES CASTELL;389;7
811;7015;CIUTADELLA DE MENORCA;144;7
812;7016;CONSELL;242;7
813;7017;COSTITX;95;7
814;7018;DEIA;130;7
815;7026;EIVISSA;2135;7
816;7019;ESCORCA;511;7
817;7020;ESPORLES;494;7
818;7021;ESTELLENCS;70;7
819;7022;FELANITX;2062;7
820;7023;FERRERIES;165;7
821;7024;FORMENTERA;2895;7
822;7025;FORNALUTX;133;7
823;7027;INCA;3759;7
824;7028;LLORET DE VISTA ALEGRE;175;7
825;7029;LLOSETA;354;7
826;7030;LLUBI;168;7
827;7031;LLUCMAJOR;7151;7
828;7033;MANACOR;546;7
829;7034;MANCOR DE LA VALL;88;7
830;7032;MAO;186;7
831;7035;MARIA DE LA SALUT;147;7
832;7036;MARRATXI;4057;7
833;7037;ES MERCADAL;529;7
834;7902;ES MIGJORN GRAN;116;7
835;7038;MONTUIRI;375;7
836;7039;MURO;1631;7
837;7040;PALMA DE MALLORCA;7382;7
838;7041;PETRA;315;7
839;7044;SA POBLA;1488;7
840;7042;POLLENÇA;3206;7
841;7043;PORRERES;434;7
842;7045;PUIGPUNYENT;109;7
843;7059;SES SALINES;662;7
844;7046;SANT ANTONI DE PORTMANY;11410;7
845;7049;SANT JOAN;336;7
846;7050;SANT JOAN DE LABRITJA;1285;7
847;7048;SANT JOSEP DE SA TALAIA;19523;7
848;7051;SANT LLORENÇ DES CARDASSAR;2090;7
849;7052;SANT LLUIS;525;7
850;7053;SANTA EUGENIA;165;7
851;7054;SANTA EULARIA DES RIU;8316;7
852;7055;SANTA MARGALIDA;2475;7
853;7056;SANTA MARIA DEL CAMI;700;7
854;7057;SANTANYI;2499;7
855;7058;SELVA;280;7
856;7047;SENCELLES;231;7
857;7060;SINEU;567;7
858;7061;SOLLER;1988;7
859;7062;SON SERVERA;1747;7
860;7063;VALLDEMOSA;305;7
861;7065;VILAFRANCA DE BONANY;319;7
862;8001;ABRERA;11;8
863;8002;AGUILAR DE SEGARRA;0;8
864;8014;AIGUAFREDA;0;8
865;8003;ALELLA;4;8
866;8004;ALPENS;0;8
867;8005;AMETLLA DEL VALLES (L');11;8
868;8006;ARENYS DE MAR;0;8
869;8007;ARENYS DE MUNT;4;8
870;8008;ARGENÇOLA;0;8
871;8009;ARGENTONA;4;8
872;8010;ARTES;0;8
873;8011;AVIA;0;8
874;8012;AVINYO;0;8
875;8013;AVINYONET DEL PENEDES;0;8
876;8015;BADALONA;126;8
877;8904;BADIA DEL VALLES;4;8
878;8016;BAGA;0;8
879;8017;BALENYA;0;8
880;8018;BALSARENY;0;8
881;8252;BARBERA DEL VALLES;18;8
882;8019;BARCELONA;2772;8
883;8020;BEGUES;0;8
884;8021;BELLPRAT;0;8
885;8022;BERGA;7;8
886;8023;BIGUES I RIELLS;4;8
887;8024;BORREDA;0;8
888;8025;BRUC (EL);7;8
889;8026;BRULL (EL);0;8
890;8027;CABANYES (LES);4;8
891;8028;CABRERA D'IGUALADA;0;8
892;8029;CABRERA DE MAR;0;8
893;8030;CABRILS;7;8
894;8031;CALAF;0;8
895;8034;CALDERS;7;8
896;8033;CALDES DE MONTBUI;4;8
897;8032;CALDES D'ESTRAC;0;8
898;8035;CALELLA;11;8
899;8037;CALLDETENES;35;8
900;8038;CALLUS;0;8
901;8036;CALONGE DE SEGARRA;0;8
902;8039;CAMPINS;0;8
903;8040;CANET DE MAR;14;8
904;8041;CANOVELLES;14;8
905;8042;CANOVES I SAMALUS;0;8
906;8043;CANYELLES;0;8
907;8044;CAPELLADES;4;8
908;8045;CAPOLAT;0;8
909;8046;CARDEDEU;4;8
910;8047;CARDONA;0;8
911;8048;CARME;0;8
912;8049;CASSERRES;0;8
913;8057;CASTELL DE L'ARENY;0;8
914;8052;CASTELLAR DE N'HUG;0;8
915;8050;CASTELLAR DEL RIU;0;8
916;8051;CASTELLAR DEL VALLES;4;8
917;8053;CASTELLBELL I EL VILAR;4;8
918;8054;CASTELLBISBAL;25;8
919;8055;CASTELLCIR;0;8
920;8056;CASTELLDEFELS;49;8
921;8058;CASTELLET I LA GORNAL;4;8
922;8060;CASTELLFOLLIT DE RIUBREGOS;0;8
923;8059;CASTELLFOLLIT DEL BOIX;0;8
924;8061;CASTELLGALI;4;8
925;8062;CASTELLNOU DE BAGES;4;8
926;8063;CASTELLOLI;0;8
927;8064;CASTELLTERÇOL;0;8
928;8065;CASTELLVI DE LA MARCA;0;8
929;8066;CASTELLVI DE ROSANES;0;8
930;8067;CENTELLES;0;8
931;8268;CERCS;4;8
932;8266;CERDANYOLA DEL VALLES;14;8
933;8068;CERVELLO;0;8
934;8069;COLLBATO;0;8
935;8070;COLLSUSPINA;0;8
936;8071;COPONS;0;8
937;8072;CORBERA DE LLOBREGAT;14;8
938;8073;CORNELLA DE LLOBREGAT;56;8
939;8074;CUBELLES;14;8
940;8075;DOSRIUS;0;8
941;8076;ESPARREGUERA;11;8
942;8077;ESPLUGUES DE LLOBREGAT;18;8
943;8078;ESPUNYOLA (L');0;8
944;8254;SANTA MARIA DE CORCÓ;0;8
945;8079;ESTANY (L');4;8
946;8134;FIGARO-MONTMANY;0;8
947;8080;FIGOLS;0;8
948;8082;FOGARS DE LA SELVA;0;8
949;8081;FOGARS DE MONTCLUS;4;8
950;8083;FOLGUEROLES;0;8
951;8084;FONOLLOSA;0;8
952;8085;FONT-RUBI;0;8
953;8086;FRANQUESES DEL VALLES (LES);4;8
954;8090;GAIA;0;8
955;8087;GALLIFA;0;8
956;8088;GARRIGA (LA);0;8
957;8089;GAVA;46;8
958;8091;GELIDA;4;8
959;8092;GIRONELLA;0;8
960;8093;GISCLARENY;0;8
961;8094;GRANADA (LA);7;8
962;8095;GRANERA;4;8
963;8096;GRANOLLERS;60;8
964;8097;GUALBA;0;8
965;8099;GUARDIOLA DE BERGUEDA;11;8
966;8100;GURB;7;8
967;8101;HOSPITALET DE LLOBREGAT (L');193;8
968;8162;HOSTALETS DE PIEROLA (ELS);0;8
969;8102;IGUALADA;7;8
970;8103;JORBA;0;8
971;8104;LLACUNA (LA);0;8
972;8105;LLAGOSTA (LA);4;8
973;8107;LLIÇA D'AMUNT;4;8
974;8108;LLIÇA DE VALL;4;8
975;8106;LLINARS DEL VALLES;67;8
976;8109;LLUÇA;0;8
977;8110;MALGRAT DE MAR;21;8
978;8111;MALLA;0;8
979;8112;MANLLEU;11;8
980;8113;MANRESA;39;8
981;8242;MARGANELL;0;8
982;8114;MARTORELL;56;8
983;8115;MARTORELLES;7;8
984;8116;MASIES DE RODA (LES);0;8
985;8117;MASIES DE VOLTREGA (LES);0;8
986;8118;MASNOU (EL);4;8
987;8119;MASQUEFA;0;8
988;8120;MATADEPERA;0;8
989;8121;MATARO;63;8
990;8122;MEDIONA;0;8
991;8138;MOIA;0;8
992;8123;MOLINS DE REI;11;8
993;8124;MOLLET DEL VALLES;39;8
994;8128;MONISTROL DE CALDERS;0;8
995;8127;MONISTROL DE MONTSERRAT;7;8
996;8125;MONTCADA I REIXAC;18;8
997;8130;MONTCLAR;0;8
998;8131;MONTESQUIU;0;8
999;8126;MONTGAT;4;8
1000;8132;MONTMAJOR;0;8
1001;8133;MONTMANEU;4;8
1002;8135;MONTMELO;18;8
1003;8136;MONTORNES DEL VALLES;14;8
1004;8137;MONTSENY;14;8
1005;8129;MUNTANYOLA;7;8
1006;8139;MURA;0;8
1007;8140;NAVARCLES;4;8
1008;8141;NAVAS;0;8
1009;8142;NOU DE BERGUEDA (LA);0;8
1010;8143;ODENA;0;8
1011;8145;OLERDOLA;0;8
1012;8146;OLESA DE BONESVALLS;4;8
1013;8147;OLESA DE MONTSERRAT;7;8
1014;8148;OLIVELLA;25;8
1015;8149;OLOST;0;8
1016;8144;OLVAN;0;8
1017;8150;ORIS;0;8
1018;8151;ORISTA;0;8
1019;8152;ORPI;0;8
1020;8153;ORRIUS;0;8
1021;8154;PACS DEL PENEDES;0;8
1022;8155;PALAFOLLS;0;8
1023;8156;PALAU DE PLEGAMANS;14;8
1024;8157;PALLEJA;4;8
1025;8905;PALMA DE CERVELLO (LA);7;8
1026;8158;PAPIOL (EL);4;8
1027;8159;PARETS DEL VALLES;7;8
1028;8160;PERAFITA;0;8
1029;8161;PIERA;18;8
1030;8163;PINEDA DE MAR;18;8
1031;8164;PLA DEL PENEDES (EL);0;8
1032;8165;POBLA DE CLARAMUNT (LA);0;8
1033;8166;POBLA DE LILLET (LA);0;8
1034;8167;POLINYA;4;8
1035;8182;PONT DE VILOMARA I ROCAFORT (EL);0;8
1036;8168;PONTONS;0;8
1037;8169;PRAT DE LLOBREGAT (EL);1992;8
1038;8171;PRATS DE LLUÇANES;0;8
1039;8170;PRATS DE REI (ELS);0;8
1040;8230;PREMIA DE DALT;4;8
1041;8172;PREMIA DE MAR;18;8
1042;8174;PUIGDALBER;0;8
1043;8175;PUIG-REIG;0;8
1044;8176;PUJALT;0;8
1045;8177;QUAR (LA);0;8
1046;8178;RAJADELL;0;8
1047;8179;RELLINARS;0;8
1048;8180;RIPOLLET;0;8
1049;8181;ROCA DEL VALLES (LA);7;8
1050;8183;RODA DE TER;0;8
1051;8184;RUBI;28;8
1052;8185;RUBIO;0;8
1053;8901;RUPIT I PRUIT;0;8
1054;8187;SABADELL;67;8
1055;8188;SAGAS;0;8
1056;8190;SALDES;0;8
1057;8191;SALLENT;4;8
1058;8194;SANT ADRIA DE BESOS;46;8
1059;8195;SANT AGUSTI DE LLUÇANES;0;8
1060;8196;SANT ANDREU DE LA BARCA;74;8
1061;8197;SANT ANDREU DE LLAVANERES;0;8
1062;8198;SANT ANTONI DE VILAMAJOR;0;8
1063;8199;SANT BARTOMEU DEL GRAU;0;8
1064;8200;SANT BOI DE LLOBREGAT;39;8
1065;8201;SANT BOI DE LLUÇANES;0;8
1066;8203;SANT CEBRIA DE VALLALTA;0;8
1067;8202;SANT CELONI;7;8
1068;8204;SANT CLIMENT DE LLOBREGAT;4;8
1069;8205;SANT CUGAT DEL VALLES;60;8
1070;8206;SANT CUGAT SESGARRIGUES;4;8
1071;8207;SANT ESTEVE DE PALAUTORDERA;0;8
1072;8208;SANT ESTEVE SESROVIRES;0;8
1073;8210;SANT FELIU DE CODINES;0;8
1074;8211;SANT FELIU DE LLOBREGAT;39;8
1075;8212;SANT FELIU SASSERRA;0;8
1076;8209;SANT FOST DE CAMPSENTELLES;0;8
1077;8213;SANT FRUITOS DE BAGES;7;8
1078;8215;SANT HIPOLIT DE VOLTREGA;4;8
1079;8193;SANT ISCLE DE VALLALTA;0;8
1080;8216;SANT JAUME DE FRONTANYA;0;8
1081;8218;SANT JOAN DE VILATORRADA;0;8
1082;8217;SANT JOAN DESPI;11;8
1083;8903;SANT JULIA DE CERDANYOLA;0;8
1084;8220;SANT JULIA DE VILATORTA;0;8
1085;8221;SANT JUST DESVERN;7;8
1086;8222;SANT LLORENÇ D'HORTONS;0;8
1087;8223;SANT LLORENÇ SAVALL;0;8
1088;8225;SANT MARTI D'ALBARS;0;8
1089;8224;SANT MARTI DE CENTELLES;0;8
1090;8226;SANT MARTI DE TOUS;4;8
1091;8227;SANT MARTI SARROCA;4;8
1092;8228;SANT MARTI SESGUEIOLES;0;8
1093;8229;SANT MATEU DE BAGES;0;8
1094;8231;SANT PERE DE RIBES;25;8
1095;8232;SANT PERE DE RIUDEBITLLES;0;8
1096;8233;SANT PERE DE TORELLO;0;8
1097;8234;SANT PERE DE VILAMAJOR;4;8
1098;8189;SANT PERE SALLAVINERA;0;8
1099;8235;SANT POL DE MAR;4;8
1100;8236;SANT QUINTI DE MEDIONA;4;8
1101;8237;SANT QUIRZE DE BESORA;0;8
1102;8238;SANT QUIRZE DEL VALLES;11;8
1103;8239;SANT QUIRZE SAFAJA;0;8
1104;8240;SANT SADURNI D'ANOIA;4;8
1105;8241;SANT SADURNI D'OSORMORT;4;8
1106;8098;SANT SALVADOR DE GUARDIOLA;0;8
1107;8262;SANT VICENÇ DE CASTELLET;4;8
1108;8264;SANT VICENÇ DE MONTALT;0;8
1109;8265;SANT VICENÇ DE TORELLO;0;8
1110;8263;SANT VICENÇ DELS HORTS;21;8
1111;8243;SANTA CECILIA DE VOLTREGA;0;8
1112;8244;SANTA COLOMA DE CERVELLO;4;8
1113;8245;SANTA COLOMA DE GRAMENET;53;8
1114;8246;SANTA EUGENIA DE BERGA;0;8
1115;8247;SANTA EULALIA DE RIUPRIMER;4;8
1116;8248;SANTA EULALIA DE RONÇANA;0;8
1117;8249;SANTA FE DEL PENEDES;0;8
1118;8250;SANTA MARGARIDA DE MONTBUI;7;8
1119;8251;SANTA MARGARIDA I ELS MONJOS;4;8
1120;8253;SANTA MARIA DE BESORA;0;8
1121;8256;SANTA MARIA DE MARTORELLES;0;8
1122;8255;SANTA MARIA DE MERLES;0;8
1123;8257;SANTA MARIA DE MIRALLES;4;8
1124;8259;SANTA MARIA DE PALAUTORDERA;4;8
1125;8258;SANTA MARIA D'OLO;0;8
1126;8260;SANTA PERPETUA DE MOGODA;25;8
1127;8261;SANTA SUSANNA;7;8
1128;8192;SANTPEDOR;0;8
1129;8267;SENTMENAT;7;8
1130;8269;SEVA;0;8
1131;8270;SITGES;49;8
1132;8271;SOBREMUNT;0;8
1133;8272;SORA;0;8
1134;8273;SUBIRATS;4;8
1135;8274;SURIA;0;8
1136;8276;TAGAMANENT;0;8
1137;8277;TALAMANCA;0;8
1138;8278;TARADELL;4;8
1139;8275;TAVERNOLES;0;8
1140;8280;TAVERTET;0;8
1141;8281;TEIA;0;8
1142;8279;TERRASSA;74;8
1143;8282;TIANA;4;8
1144;8283;TONA;0;8
1145;8284;TORDERA;4;8
1146;8285;TORELLO;0;8
1147;8286;TORRE DE CLARAMUNT (LA);0;8
1148;8287;TORRELAVIT;0;8
1149;8288;TORRELLES DE FOIX;14;8
1150;8289;TORRELLES DE LLOBREGAT;4;8
1151;8290;ULLASTRELL;0;8
1152;8291;VACARISSES;0;8
1153;8292;VALLBONA D'ANOIA;0;8
1154;8293;VALLCEBRE;0;8
1155;8294;VALLGORGUINA;14;8
1156;8295;VALLIRANA;14;8
1157;8296;VALLROMANES;4;8
1158;8297;VECIANA;0;8
1159;8298;VIC;95;8
1160;8299;VILADA;0;8
1161;8301;VILADECANS;25;8
1162;8300;VILADECAVALLS;7;8
1163;8305;VILAFRANCA DEL PENEDES;53;8
1164;8306;VILALBA SASSERRA;0;8
1165;8303;VILANOVA DE SAU;0;8
1166;8302;VILANOVA DEL CAMI;11;8
1167;8902;VILANOVA DEL VALLES;0;8
1168;8307;VILANOVA I LA GELTRU;60;8
1169;8214;VILASSAR DE DALT;11;8
1170;8219;VILASSAR DE MAR;11;8
1171;8304;VILOBI DEL PENEDES;0;8
1172;8308;VIVER I SERRATEIX;0;8
1173;9001;ABAJAS;0;9
1174;9003;ADRADA DE HAZA;11;9
1175;9006;AGUAS CANDIDAS;18;9
1176;9007;AGUILAR DE BUREBA;4;9
1177;9009;ALBILLOS;18;9
1178;9010;ALCOCERO DE MOLA;11;9
1179;9011;ALFOZ DE BRICIA;4;9
1180;9907;ALFOZ DE QUINTANADUEÑAS;84;9
1181;9012;ALFOZ DE SANTA GADEA;7;9
1182;9013;ALTABLE;4;9
1183;9014;ALTOS (LOS);14;9
1184;9016;AMEYUGO;158;9
1185;9017;ANGUIX;7;9
1186;9018;ARANDA DE DUERO;189;9
1187;9019;ARANDILLA;4;9
1188;9020;ARAUZO DE MIEL;21;9
1189;9021;ARAUZO DE SALCE;7;9
1190;9022;ARAUZO DE TORRE;4;9
1191;9023;ARCOS;98;9
1192;9024;ARENILLAS DE RIOPISUERGA;11;9
1193;9025;ARIJA;11;9
1194;9026;ARLANZON;77;9
1195;9027;ARRAYA DE OCA;7;9
1196;9029;ATAPUERCA;14;9
1197;9030;AUSINES (LOS);18;9
1198;9032;AVELLANOSA DE MUÑO;4;9
1199;9033;BAHABON DE ESGUEVA;11;9
1200;9034;BALBASES (LOS);18;9
1201;9035;BAÑOS DE VALDEARADOS;21;9
1202;9036;BAÑUELOS DE BUREBA;4;9
1203;9037;BARBADILLO DE HERREROS;18;9
1204;9038;BARBADILLO DEL MERCADO;39;9
1205;9039;BARBADILLO DEL PEZ;7;9
1206;9041;BARRIO DE MUÑO;14;9
1207;9043;BARRIOS DE BUREBA (LOS);53;9
1208;9044;BARRIOS DE COLINA;18;9
1209;9045;BASCONCILLOS DEL TOZO;28;9
1210;9046;BASCUÑANA;4;9
1211;9047;BELBIMBRE;14;9
1212;9048;BELORADO;182;9
1213;9050;BERBERANA;14;9
1214;9051;BERLANGAS DE ROA;18;9
1215;9052;BERZOSA DE BUREBA;0;9
1216;9054;BOZOO;4;9
1217;9055;BRAZACORTA;0;9
1218;9056;BRIVIESCA;634;9
1219;9057;BUGEDO;28;9
1220;9058;BUNIEL;49;9
1221;9059;BURGOS;473;9
1222;9060;BUSTO DE BUREBA;11;9
1223;9061;CABAÑES DE ESGUEVA;14;9
1224;9062;CABEZON DE LA SIERRA;0;9
1225;9064;CALERUEGA;18;9
1226;9065;CAMPILLO DE ARANDA;4;9
1227;9066;CAMPOLARA;4;9
1228;9067;CANICOSA DE LA SIERRA;11;9
1229;9068;CANTABRANA;4;9
1230;9070;CARAZO;0;9
1231;9071;CARCEDO DE BUREBA;7;9
1232;9072;CARCEDO DE BURGOS;25;9
1233;9073;CARDEÑADIJO;95;9
1234;9074;CARDEÑAJIMENO;102;9
1235;9075;CARDEÑUELA RIOPICO;4;9
1236;9076;CARRIAS;4;9
1237;9077;CASCAJARES DE BUREBA;0;9
1238;9078;CASCAJARES DE LA SIERRA;4;9
1239;9079;CASTELLANOS DE CASTRO;0;9
1240;9083;CASTIL DE PEONES;0;9
1241;9082;CASTILDELGADO;0;9
1242;9084;CASTRILLO DE LA REINA;11;9
1243;9085;CASTRILLO DE LA VEGA;105;9
1244;9088;CASTRILLO DE RIOPISUERGA;0;9
1245;9086;CASTRILLO DEL VAL;28;9
1246;9090;CASTRILLO MATAJUDIOS;7;9
1247;9091;CASTROJERIZ;140;9
1248;9063;CABIA;32;9
1249;9093;CAYUELA;4;9
1250;9094;CEBRECOS;0;9
1251;9095;CELADA DEL CAMINO;7;9
1252;9098;CEREZO DE RIO TIRON;35;9
1253;9100;CERRATON DE JUARROS;4;9
1254;9101;CIADONCHA;7;9
1255;9102;CILLAPERLATA;4;9
1256;9103;CILLERUELO DE ABAJO;60;9
1257;9104;CILLERUELO DE ARRIBA;11;9
1258;9105;CIRUELOS DE CERVERA;7;9
1259;9108;COGOLLOS;95;9
1260;9109;CONDADO DE TREVIÑO;165;9
1261;9110;CONTRERAS;7;9
1262;9112;CORUÑA DEL CONDE;4;9
1263;9113;COVARRUBIAS;42;9
1264;9114;CUBILLO DEL CAMPO;4;9
1265;9115;CUBO DE BUREBA;7;9
1266;9117;CUEVA DE ROA (LA);4;9
1267;9119;CUEVAS DE SAN CLEMENTE;4;9
1268;9120;ENCIO;7;9
1269;9122;ESPINOSA DE CERVERA;0;9
1270;9124;ESPINOSA DE LOS MONTEROS;175;9
1271;9123;ESPINOSA DEL CAMINO;7;9
1272;9125;ESTEPAR;74;9
1273;9127;FONTIOSO;18;9
1274;9128;FRANDOVINEZ;7;9
1275;9129;FRESNEDA DE LA SIERRA TIRON;0;9
1276;9130;FRESNEÑA;4;9
1277;9131;FRESNILLO DE LAS DUEÑAS;32;9
1278;9132;FRESNO DE RIO TIRON;7;9
1279;9133;FRESNO DE RODILLA;0;9
1280;9134;FRIAS;63;9
1281;9135;FUENTEBUREBA;18;9
1282;9136;FUENTECEN;25;9
1283;9137;FUENTELCESPED;35;9
1284;9138;FUENTELISENDO;25;9
1285;9139;FUENTEMOLINOS;0;9
1286;9140;FUENTENEBRO;7;9
1287;9141;FUENTESPINA;46;9
1288;9143;GALBARROS;0;9
1289;9144;GALLEGA (LA);0;9
1290;9148;GRIJALBA;4;9
1291;9149;GRISALEÑA;32;9
1292;9151;GUMIEL DE IZAN;98;9
1293;9152;GUMIEL DE MERCADO;56;9
1294;9154;HACINAS;4;9
1295;9155;HAZA;4;9
1296;9159;HONTANAS;11;9
1297;9160;HONTANGAS;14;9
1298;9162;HONTORIA DE LA CANTERA;14;9
1299;9164;HONTORIA DE VALDEARADOS;7;9
1300;9163;HONTORIA DEL PINAR;42;9
1301;9166;HORMAZAS (LAS);0;9
1302;9167;HORNILLOS DEL CAMINO;7;9
1303;9168;HORRA (LA);18;9
1304;9169;HORTIGUELA;14;9
1305;9170;HOYALES DE ROA;7;9
1306;9172;HUERMECES;4;9
1307;9173;HUERTA DE ARRIBA;0;9
1308;9174;HUERTA DE REY;18;9
1309;9175;HUMADA;7;9
1310;9176;HURONES;4;9
1311;9177;IBEAS DE JUARROS;158;9
1312;9178;IBRILLOS;4;9
1313;9179;IGLESIARRUBIA;35;9
1314;9180;IGLESIAS;4;9
1315;9181;ISAR;39;9
1316;9182;ITERO DEL CASTILLO;14;9
1317;9183;JARAMILLO DE LA FUENTE;0;9
1318;9184;JARAMILLO QUEMADO;0;9
1319;9189;JUNTA DE TRASLALOMA;7;9
1320;9190;JUNTA DE VILLALBA DE LOSA;11;9
1321;9191;JURISDICCION DE LARA;0;9
1322;9192;JURISDICCION DE SAN ZADORNIL;4;9
1323;9194;LERMA;336;9
1324;9195;LLANO DE BUREBA;0;9
1325;9196;MADRIGAL DEL MONTE;14;9
1326;9197;MADRIGALEJO DEL MONTE;39;9
1327;9198;MAHAMUD;25;9
1328;9199;MAMBRILLA DE CASTREJON;14;9
1329;9200;MAMBRILLAS DE LARA;7;9
1330;9201;MAMOLAR;4;9
1331;9202;MANCILES;0;9
1332;9206;MAZUELA;7;9
1333;9208;MECERREYES;4;9
1334;9209;MEDINA DE POMAR;718;9
1335;9211;MELGAR DE FERNAMENTAL;182;9
1336;9213;MERINDAD DE CUESTA-URRIA;28;9
1337;9214;MERINDAD DE MONTIJA;109;9
1338;9906;MERINDAD DE RIO UBIERNA;123;9
1339;9215;MERINDAD DE SOTOSCUEVA;32;9
1340;9216;MERINDAD DE VALDEPORRES;53;9
1341;9217;MERINDAD DE VALDIVIELSO;42;9
1342;9218;MILAGROS;105;9
1343;9219;MIRANDA DE EBRO;172;9
1344;9220;MIRAVECHE;7;9
1345;9221;MODUBAR DE LA EMPAREDADA;39;9
1346;9223;MONASTERIO DE LA SIERRA;0;9
1347;9224;MONASTERIO DE RODILLA;63;9
1348;9225;MONCALVILLO;4;9
1349;9226;MONTERRUBIO DE LA DEMANDA;0;9
1350;9227;MONTORIO;7;9
1351;9228;MORADILLO DE ROA;0;9
1352;9229;NAVA DE ROA;7;9
1353;9230;NAVAS DE BUREBA;0;9
1354;9231;NEBREDA;0;9
1355;9232;NEILA;7;9
1356;9235;OLMEDILLO DE ROA;4;9
1357;9236;OLMILLOS DE MUÑO;4;9
1358;9238;OÑA;102;9
1359;9239;OQUILLAS;11;9
1360;9241;ORBANEJA RIOPICO;35;9
1361;9242;PADILLA DE ABAJO;7;9
1362;9243;PADILLA DE ARRIBA;0;9
1363;9244;PADRONES DE BUREBA;4;9
1364;9246;PALACIOS DE LA SIERRA;11;9
1365;9247;PALACIOS DE RIOPISUERGA;0;9
1366;9248;PALAZUELOS DE LA SIERRA;4;9
1367;9249;PALAZUELOS DE MUÑO;0;9
1368;9250;PAMPLIEGA;21;9
1369;9251;PANCORBO;81;9
1370;9253;PARDILLA;28;9
1371;9255;PARTIDO DE LA SIERRA EN TOBALINA;18;9
1372;9256;PEDROSA DE DUERO;28;9
1373;9259;PEDROSA DE RIO URBEL;39;9
1374;9257;PEDROSA DEL PARAMO;0;9
1375;9258;PEDROSA DEL PRINCIPE;18;9
1376;9261;PEÑARANDA DE DUERO;49;9
1377;9262;PERAL DE ARLANZA;39;9
1378;9265;PIERNIGAS;0;9
1379;9266;PINEDA DE LA SIERRA;7;9
1380;9267;PINEDA TRASMONTE;7;9
1381;9268;PINILLA DE LOS BARRUECOS;7;9
1382;9269;PINILLA DE LOS MOROS;7;9
1383;9270;PINILLA TRASMONTE;0;9
