;Comunidad Autónoma;Provincia;Municipio;Código;CodProv;Codigo_Mapa
403;Andalucía;ALMERIA;ZURGENA;04103;04;04103
404;Andalucía;ALMERIA;EJIDO (EL);04104;04;04902
405;Andalucía;ALMERIA;MOJONERA (LA);04105;04;04903
406;Andalucía;ALMERIA;ALMERIA;04900;04;04013
407;Castilla y León;AVILA;ADANERO;05001;05;05001
408;Castilla y León;AVILA;ADRADA (LA);05002;05;05002
409;Castilla y León;AVILA;AJO;05003;05;0
410;Castilla y León;AVILA;ALAMEDILLA BERROCAL;05004;05;0
411;Castilla y León;AVILA;ALBORNOS;05005;05;05005
412;Castilla y León;AVILA;ALDEA REY NIÑO;05006;05;0
413;Castilla y León;AVILA;ALDEANUEVA DE SANTA CRUZ;05007;05;05007
414;Castilla y León;AVILA;ALDEASECA;05008;05;05008
415;Castilla y León;AVILA;ALDEAVIEJA;05009;05;0
416;Castilla y León;AVILA;ALDEHUELA (LA);05010;05;05010
417;Castilla y León;AVILA;ALISEDA TORMES;05011;05;0
418;Castilla y León;AVILA;AMAVIDA;05012;05;05012
419;Castilla y León;AVILA;ARENAL (EL);05013;05;05013
420;Castilla y León;AVILA;ARENAS DE SAN PEDRO;05014;05;05014
421;Castilla y León;AVILA;AREVALILLO;05015;05;05015
422;Castilla y León;AVILA;AREVALO;05016;05;05016
423;Castilla y León;AVILA;AVEINTE;05017;05;05017
424;Castilla y León;AVILA;AVELLANEDA;05018;05;05018
425;Castilla y León;AVILA;BALBARDA;05020;05;0
426;Castilla y León;AVILA;BARCO DE AVILA (EL);05021;05;05021
427;Castilla y León;AVILA;BARRACO (EL);05022;05;05022
428;Castilla y León;AVILA;BARROMAN;05023;05;05023
429;Castilla y León;AVILA;BECEDAS;05024;05;05024
430;Castilla y León;AVILA;BECEDILLAS;05025;05;05025
431;Castilla y León;AVILA;BERCIAL DE ZAPARDIEL;05026;05;05026
432;Castilla y León;AVILA;BERLANAS (LAS);05027;05;05027
433;Castilla y León;AVILA;BERNUY-ZAPARDIEL;05029;05;05029
434;Castilla y León;AVILA;BERROCALEJO DE ARAGONA;05030;05;05030
435;Castilla y León;AVILA;BLACHA;05031;05;0
436;Castilla y León;AVILA;BLASCOELES;05032;05;0
437;Castilla y León;AVILA;BLASCOMILLAN;05033;05;05033
438;Castilla y León;AVILA;BLASCONUÑO DE MATACABRAS;05034;05;05034
439;Castilla y León;AVILA;BLASCOSANCHO;05035;05;05035
440;Castilla y León;AVILA;BOHODON (EL);05036;05;05036
441;Castilla y León;AVILA;BOHOYO;05037;05;05037
442;Castilla y León;AVILA;BONILLA DE LA SIERRA;05038;05;05038
443;Castilla y León;AVILA;BRABOS;05039;05;05039
444;Castilla y León;AVILA;BULARROS;05040;05;05040
445;Castilla y León;AVILA;BURGOHONDO;05041;05;05041
446;Castilla y León;AVILA;CABEZAS DE ALAMBRE;05042;05;05042
447;Castilla y León;AVILA;CABEZAS DEL POZO;05043;05;05043
448;Castilla y León;AVILA;CABEZAS DEL VILLAR;05044;05;05044
449;Castilla y León;AVILA;CABIZUELA;05045;05;05045
450;Castilla y León;AVILA;CANALES;05046;05;05046
451;Castilla y León;AVILA;CANDELEDA;05047;05;05047
452;Castilla y León;AVILA;CANTIVEROS;05048;05;05048
453;Castilla y León;AVILA;CARDEÑOSA;05049;05;05049
454;Castilla y León;AVILA;CARPIO MEDIA;05050;05;0
455;Castilla y León;AVILA;CARRERA (LA);05051;05;05051
456;Castilla y León;AVILA;CASAS DEL PUERTO DE VILLATORO;05052;05;05052
457;Castilla y León;AVILA;CASASOLA;05053;05;05053
458;Castilla y León;AVILA;CASAVIEJA;05054;05;05054
459;Castilla y León;AVILA;CASILLAS;05055;05;05055
460;Castilla y León;AVILA;CASTELLANOS DE ZAPARDIEL;05056;05;05056
461;Castilla y León;AVILA;CEBREROS;05057;05;05057
462;Castilla y León;AVILA;CEPEDA LA MORA;05058;05;05058
463;Castilla y León;AVILA;CILLAN;05059;05;05059
464;Castilla y León;AVILA;CISLA;05060;05;05060
465;Castilla y León;AVILA;COLILLA (LA);05061;05;05061
466;Castilla y León;AVILA;COLLADO DE CONTRERAS;05062;05;05062
467;Castilla y León;AVILA;COLLADO DEL MIRON;05063;05;05063
468;Castilla y León;AVILA;CONSTANZANA;05064;05;05064
469;Castilla y León;AVILA;CRESPOS;05065;05;05065
470;Castilla y León;AVILA;CUEVAS DEL VALLE;05066;05;05066
471;Castilla y León;AVILA;CHAMARTIN;05067;05;05067
472;Castilla y León;AVILA;DIEGO ALVARO;05068;05;0
473;Castilla y León;AVILA;DONJIMENO;05069;05;05069
474;Castilla y León;AVILA;DONVIDAS;05070;05;05070
475;Castilla y León;AVILA;ENCINARES;05071;05;0
476;Castilla y León;AVILA;ESPINOSA DE LOS CABALLEROS;05072;05;05072
477;Castilla y León;AVILA;FLORES DE AVILA;05073;05;05073
478;Castilla y León;AVILA;FONTIVEROS;05074;05;05074
479;Castilla y León;AVILA;FRESNEDILLA;05075;05;05075
480;Castilla y León;AVILA;FRESNO (EL);05076;05;05076
481;Castilla y León;AVILA;FUENTE EL SAUZ;05077;05;05077
482;Castilla y León;AVILA;FUENTES DE AÑO;05078;05;05078
483;Castilla y León;AVILA;GALLEGOS DE ALTAMIROS;05079;05;05079
484;Castilla y León;AVILA;GALLEGOS DE SOBRINOS;05080;05;05080
485;Castilla y León;AVILA;GARGANTA DEL VILLAR;05081;05;05081
486;Castilla y León;AVILA;GAVILANES;05082;05;05082
487;Castilla y León;AVILA;GEMUÑO;05083;05;05083
488;Castilla y León;AVILA;GILBUENA;05084;05;05084
489;Castilla y León;AVILA;GIL GARCIA;05085;05;05085
490;Castilla y León;AVILA;GIMIALCON;05086;05;05086
491;Castilla y León;AVILA;GOTARRENDURA;05087;05;05087
492;Castilla y León;AVILA;GRANDES Y SAN MARTIN;05088;05;05088
493;Castilla y León;AVILA;GUISANDO;05089;05;05089
494;Castilla y León;AVILA;GUTIERRE-MUÑOZ;05090;05;05090
495;Castilla y León;AVILA;HERGUIJUELA;05091;05;0
496;Castilla y León;AVILA;HERNANSANCHO;05092;05;05092
497;Castilla y León;AVILA;HERRADON DE PINARES;05093;05;05093
498;Castilla y León;AVILA;HERREROS DE SUSO;05094;05;05094
499;Castilla y León;AVILA;HIGUERA DE LAS DUEÑAS;05095;05;05095
500;Castilla y León;AVILA;HIJA DE DIOS (LA);05096;05;05096
501;Castilla y León;AVILA;HORCAJADA (LA);05097;05;05097
502;Castilla y León;AVILA;HORCAJO RIBE;05098;05;0
503;Castilla y León;AVILA;HORCAJO DE LAS TORRES;05099;05;05099
504;Castilla y León;AVILA;HORNILLO (EL);05100;05;05100
505;Castilla y León;AVILA;HOYOCASERO;05101;05;05101
506;Castilla y León;AVILA;HOYO DE PINARES (EL);05102;05;05102
507;Castilla y León;AVILA;HOYORREDONDO;05103;05;05103
508;Castilla y León;AVILA;HOYOS DEL COLLADO;05104;05;05104
509;Castilla y León;AVILA;HOYOS DEL ESPINO;05105;05;05105
510;Castilla y León;AVILA;HOYOS DE MIGUEL MUÑOZ;05106;05;05106
511;Castilla y León;AVILA;HURTUMPASCUAL;05107;05;05107
512;Castilla y León;AVILA;JUNCIANA;05108;05;05108
513;Castilla y León;AVILA;LANGA;05109;05;05109
514;Castilla y León;AVILA;LANZAHITA;05110;05;05110
515;Castilla y León;AVILA;LASTRA CANO;05111;05;0
516;Castilla y León;AVILA;LOSAR DEL BARCO (EL);05112;05;05112
517;Castilla y León;AVILA;LLANOS DE TORMES (LOS);05113;05;05113
518;Castilla y León;AVILA;MADRIGAL DE LAS ALTAS TORRES;05114;05;05114
519;Castilla y León;AVILA;MAELLO;05115;05;05115
520;Castilla y León;AVILA;MALPARTIDA DE CORNEJA;05116;05;05116
521;Castilla y León;AVILA;MAMBLAS;05117;05;05117
522;Castilla y León;AVILA;MANCERA DE ARRIBA;05118;05;05118
523;Castilla y León;AVILA;MANJABALAGO;05119;05;05119
524;Castilla y León;AVILA;MARLIN;05120;05;05120
525;Castilla y León;AVILA;MARTIHERRERO;05121;05;05121
526;Castilla y León;AVILA;MARTINEZ;05122;05;05122
527;Castilla y León;AVILA;MEDIANA DE VOLTOYA;05123;05;05123
528;Castilla y León;AVILA;MEDINILLA;05124;05;05124
529;Castilla y León;AVILA;MENGAMUÑOZ;05125;05;05125
530;Castilla y León;AVILA;MESEGAR DE CORNEJA;05126;05;05126
531;Castilla y León;AVILA;MIJARES;05127;05;05127
532;Castilla y León;AVILA;MINGORRIA;05128;05;05128
533;Castilla y León;AVILA;MIRON (EL);05129;05;05129
534;Castilla y León;AVILA;MIRONCILLO;05130;05;05130
535;Castilla y León;AVILA;MIRUEÑA DE LOS INFANZONES;05131;05;05131
536;Castilla y León;AVILA;MOMBELTRAN;05132;05;05132
537;Castilla y León;AVILA;MONSALUPE;05133;05;05133
538;Castilla y León;AVILA;MORALEJA DE MATACABRAS;05134;05;05134
539;Castilla y León;AVILA;MUÑANA;05135;05;05135
540;Castilla y León;AVILA;MUÑICO;05136;05;05136
541;Castilla y León;AVILA;MUÑOCHAS;05137;05;0
542;Castilla y León;AVILA;MUÑOGALINDO;05138;05;05138
543;Castilla y León;AVILA;MUÑOGRANDE;05139;05;05139
544;Castilla y León;AVILA;MUÑOMER DEL PECO;05140;05;05140
545;Castilla y León;AVILA;MUÑOPEPE;05141;05;05141
546;Castilla y León;AVILA;MUÑOSANCHO;05142;05;05142
547;Castilla y León;AVILA;MUÑOTELLO;05143;05;05143
548;Castilla y León;AVILA;NARRILLOS DEL ALAMO;05144;05;05144
549;Castilla y León;AVILA;NARRILLOS DEL REBOLLAR;05145;05;05145
550;Castilla y León;AVILA;NARRILLO S L;05146;05;0
551;Castilla y León;AVILA;NARROS DEL CASTILLO;05147;05;05147
552;Castilla y León;AVILA;NARROS DEL PUERTO;05148;05;05148
553;Castilla y León;AVILA;NARROS DE SALDUEÑA;05149;05;05149
554;Castilla y León;AVILA;NAVACEPEDA DE TORMES;05150;05;0
555;Castilla y León;AVILA;NAVACEPEDILLA DE CORNEJA;05151;05;05151
556;Castilla y León;AVILA;NAVA DE AREVALO;05152;05;05152
557;Castilla y León;AVILA;NAVA DEL BARCO;05153;05;05153
558;Castilla y León;AVILA;NAVADIJOS;05154;05;05154
559;Castilla y León;AVILA;NAVAESCURIAL;05155;05;05155
560;Castilla y León;AVILA;NAVAHONDILLA;05156;05;05156
561;Castilla y León;AVILA;NAVALACRUZ;05157;05;05157
562;Castilla y León;AVILA;NAVALMORAL;05158;05;05158
563;Castilla y León;AVILA;NAVALONGUILLA;05159;05;05159
564;Castilla y León;AVILA;NAVALOSA;05160;05;05160
565;Castilla y León;AVILA;NAVALPERAL DE PINARES;05161;05;05161
566;Castilla y León;AVILA;NAVALPERAL DE TORMES;05162;05;05162
567;Castilla y León;AVILA;NAVALUENGA;05163;05;05163
568;Castilla y León;AVILA;NAVAQUESERA;05164;05;05164
569;Castilla y León;AVILA;NAVARREDONDA DE GREDOS;05165;05;05165
570;Castilla y León;AVILA;NAVARREDONDILLA;05166;05;05166
571;Castilla y León;AVILA;NAVARREVISCA;05167;05;05167
572;Castilla y León;AVILA;NAVAS DEL MARQUES (LAS);05168;05;05168
573;Castilla y León;AVILA;NAVATALGORDO;05169;05;05169
574;Castilla y León;AVILA;NAVATEJARES;05170;05;05170
575;Castilla y León;AVILA;NEILA DE SAN MIGUEL;05171;05;05171
576;Castilla y León;AVILA;NIHARRA;05172;05;05172
577;Castilla y León;AVILA;OJOS-ALBOS;05173;05;05173
578;Castilla y León;AVILA;ORBITA;05174;05;05174
579;Castilla y León;AVILA;OSO (EL);05175;05;05175
580;Castilla y León;AVILA;PADIERNOS;05176;05;05176
581;Castilla y León;AVILA;PAJARES DE ADAJA;05177;05;05177
582;Castilla y León;AVILA;PALACIOS DE GODA;05178;05;05178
583;Castilla y León;AVILA;PAPATRIGO;05179;05;05179
584;Castilla y León;AVILA;PARRAL (EL);05180;05;05180
585;Castilla y León;AVILA;PASCUALCOBO;05181;05;05181
586;Castilla y León;AVILA;PEDRO BERNARDO;05182;05;05182
587;Castilla y León;AVILA;PEDRO-RODRIGUEZ;05183;05;05183
588;Castilla y León;AVILA;PEGUERINOS;05184;05;05184
589;Castilla y León;AVILA;PEÑALBA DE AVILA;05185;05;05185
590;Castilla y León;AVILA;PIEDRAHITA;05186;05;05186
591;Castilla y León;AVILA;PIEDRALAVES;05187;05;05187
592;Castilla y León;AVILA;POVEDA;05188;05;05188
593;Castilla y León;AVILA;POYALES DEL HOYO;05189;05;05189
594;Castilla y León;AVILA;POZANCO;05190;05;05190
595;Castilla y León;AVILA;PRADOSEGAR;05191;05;05191
596;Castilla y León;AVILA;PUERTO CASTILLA;05192;05;05192
597;Castilla y León;AVILA;RASUEROS;05193;05;05193
598;Castilla y León;AVILA;RIOCABADO;05194;05;05194
599;Castilla y León;AVILA;RIOFRIO;05195;05;05195
600;Castilla y León;AVILA;RIVILLA DE BARAJAS;05196;05;05196
601;Castilla y León;AVILA;SALOBRAL;05197;05;05197
602;Castilla y León;AVILA;SALVADIOS;05198;05;05198
603;Castilla y León;AVILA;SAN BARTOLOME DE BEJAR;05199;05;05199
604;Castilla y León;AVILA;SAN BARTOLOME DE CORNEJA;05200;05;05200
605;Castilla y León;AVILA;SAN BARTOLOME DE PINARES;05201;05;05201
606;Castilla y León;AVILA;SAN BARTOLOME TOR;05202;05;0
607;Castilla y León;AVILA;SAN CRISTOBAL;05203;05;0
608;Castilla y León;AVILA;SANCHIDRIAN;05204;05;05204
609;Castilla y León;AVILA;SANCHORREJA;05205;05;05205
610;Castilla y León;AVILA;SAN ESTEBAN DE LOS PATOS;05206;05;05206
611;Castilla y León;AVILA;SAN ESTEBAN DEL VALLE;05207;05;05207
612;Castilla y León;AVILA;SAN ESTEBAN DE ZAPARDIEL;05208;05;05208
613;Castilla y León;AVILA;SAN GARCIA DE INGELMOS;05209;05;05209
614;Castilla y León;AVILA;SAN JUAN DE LA ENCINILLA;05210;05;05210
615;Castilla y León;AVILA;SAN JUAN DE LA NAVA;05211;05;05211
616;Castilla y León;AVILA;SAN JUAN DEL MOLINILLO;05212;05;05212
617;Castilla y León;AVILA;SAN JUAN DEL OLMO;05213;05;05213
618;Castilla y León;AVILA;SAN LORENZO DE TORMES;05214;05;05214
619;Castilla y León;AVILA;SAN MARTIN DE LA VEGA DEL ALBERCHE;05215;05;05215
620;Castilla y León;AVILA;SAN MARTIN DEL PIMPOLLAR;05216;05;05216
621;Castilla y León;AVILA;SAN MIGUEL DE CORNEJA;05217;05;05217
622;Castilla y León;AVILA;SAN MIGUEL DE SERREZUELA;05218;05;05218
623;Castilla y León;AVILA;SAN PASCUAL;05219;05;05219
624;Castilla y León;AVILA;SAN PEDRO DEL ARROYO;05220;05;05220
625;Castilla y León;AVILA;SANTA CRUZ DEL VALLE;05221;05;05221
626;Castilla y León;AVILA;SANTA CRUZ DE PINARES;05222;05;05222
627;Castilla y León;AVILA;SANTA LUCIA SIE;05223;05;0
628;Castilla y León;AVILA;SANTA MARIA DEL ARROYO;05224;05;05224
629;Castilla y León;AVILA;SANTA MARIA DEL BERROCAL;05225;05;05225
630;Castilla y León;AVILA;SANTA MARIA DE LOS CABALLEROS;05226;05;05226
631;Castilla y León;AVILA;SANTA MARIA DEL TIETAR;05227;05;05227
632;Castilla y León;AVILA;SANTIAGO DEL COLLADO;05228;05;05228
633;Castilla y León;AVILA;SANTO DOMINGO DE LAS POSADAS;05229;05;05229
634;Castilla y León;AVILA;SANTO TOME DE ZABARCOS;05230;05;05230
635;Castilla y León;AVILA;SAN VICENTE DE AREVALO;05231;05;05231
636;Castilla y León;AVILA;SERRADA (LA);05232;05;05232
637;Castilla y León;AVILA;SERRANILLOS;05233;05;05233
638;Castilla y León;AVILA;SIGERES;05234;05;05234
639;Castilla y León;AVILA;SINLABAJOS;05235;05;05235
640;Castilla y León;AVILA;SOLANA DE AVILA;05236;05;05236
641;Castilla y León;AVILA;SOLANA DE RIOALMAR;05237;05;05237
642;Castilla y León;AVILA;SOLOSANCHO;05238;05;05238
643;Castilla y León;AVILA;SOTALBO;05239;05;05239
644;Castilla y León;AVILA;SOTILLO DE LA ADRADA;05240;05;05240
645;Castilla y León;AVILA;TIEMBLO (EL);05241;05;05241
646;Castilla y León;AVILA;TIÑOSILLOS;05242;05;05242
647;Castilla y León;AVILA;TOLBAÑOS;05243;05;05243
648;Castilla y León;AVILA;TORMELLAS;05244;05;05244
649;Castilla y León;AVILA;TORNADIZOS DE AVILA;05245;05;05245
650;Castilla y León;AVILA;TORRE (LA);05246;05;05247
651;Castilla y León;AVILA;TORTOLES;05247;05;05246
652;Castilla y León;AVILA;TREMEDAL;05248;05;0
653;Castilla y León;AVILA;UMBRIAS;05249;05;05249
654;Castilla y León;AVILA;URRACA MIGUE;05250;05;0
655;Castilla y León;AVILA;VADILLO DE LA SIERRA;05251;05;05251
656;Castilla y León;AVILA;VALDECASA;05252;05;05252
657;Castilla y León;AVILA;VEGA DE SANTA MARIA;05253;05;05253
658;Castilla y León;AVILA;VELAYOS;05254;05;05254
659;Castilla y León;AVILA;VICOLOZANO;05255;05;0
660;Castilla y León;AVILA;VILLAFLOR;05256;05;05256
661;Castilla y León;AVILA;VILLAFRANCA DE LA SIERRA;05257;05;05257
662;Castilla y León;AVILA;VILLANUEVA DE GOMEZ;05258;05;05258
663;Castilla y León;AVILA;VILLANUEVA DEL ACERAL;05259;05;05259
664;Castilla y León;AVILA;VILLANUEVA DEL CAMPILLO;05260;05;05260
665;Castilla y León;AVILA;VILLAR DE CORNEJA;05261;05;05261
666;Castilla y León;AVILA;VILLAREJO DEL VALLE;05262;05;05262
667;Castilla y León;AVILA;VILLATORO;05263;05;05263
668;Castilla y León;AVILA;VIÑEGRA DE MORAÑA;05264;05;05264
669;Castilla y León;AVILA;VITA;05265;05;05265
670;Castilla y León;AVILA;ZAPARDIEL DE LA CAÑADA;05266;05;05266
671;Castilla y León;AVILA;ZAPARDIEL DE LA RIBERA;05267;05;05267
672;Castilla y León;AVILA;ZARZA;05268;05;0
673;Castilla y León;AVILA;SAN JUAN DE GREDOS;05269;05;05901
674;Castilla y León;AVILA;SANTA MARIA DEL CUBILLO;05270;05;05902
675;Castilla y León;AVILA;CDAD ARE-CAN;05271;05;0
676;Castilla y León;AVILA;DIEGO DEL CARPIO;05272;05;05903
677;Castilla y León;AVILA;SANTIAGO DEL TORMES;05273;05;05904
678;Castilla y León;AVILA;VILLANUEVA DE AVILA;05274;05;05905
679;Castilla y León;AVILA;AVILA;05900;05;05019
680;Extremadura;BADAJOZ;ACEDERA;06001;06;06001
681;Extremadura;BADAJOZ;ACEUCHAL;06002;06;06002
682;Extremadura;BADAJOZ;AHILLONES;06003;06;06003
683;Extremadura;BADAJOZ;ALANGE;06004;06;06004
684;Extremadura;BADAJOZ;ALBUERA (LA);06005;06;06005
685;Extremadura;BADAJOZ;ALBURQUERQUE;06006;06;06006
686;Extremadura;BADAJOZ;ALCONCHEL;06007;06;06007
687;Extremadura;BADAJOZ;ALCONERA;06008;06;06008
688;Extremadura;BADAJOZ;ALJUCEN;06009;06;06009
689;Extremadura;BADAJOZ;ALMENDRAL;06010;06;06010
690;Extremadura;BADAJOZ;ALMENDRALEJO;06011;06;06011
691;Extremadura;BADAJOZ;ARROYO DE SAN SERVAN;06012;06;06012
692;Extremadura;BADAJOZ;ATALAYA;06013;06;06013
693;Extremadura;BADAJOZ;AZUAGA;06014;06;06014
694;Extremadura;BADAJOZ;BARCARROTA;06016;06;06016
695;Extremadura;BADAJOZ;BATERNO;06017;06;06017
696;Extremadura;BADAJOZ;BENQUERENCIA DE LA SERENA;06018;06;06018
697;Extremadura;BADAJOZ;BERLANGA;06019;06;06019
698;Extremadura;BADAJOZ;BIENVENIDA;06020;06;06020
699;Extremadura;BADAJOZ;BODONAL DE LA SIERRA;06021;06;06021
700;Extremadura;BADAJOZ;BURGUILLOS DEL CERRO;06022;06;06022
701;Extremadura;BADAJOZ;CABEZA DEL BUEY;06023;06;06023
702;Extremadura;BADAJOZ;CABEZA LA VACA;06024;06;06024
703;Extremadura;BADAJOZ;CALAMONTE;06025;06;06025
704;Extremadura;BADAJOZ;CALERA DE LEON;06026;06;06026
705;Extremadura;BADAJOZ;CALZADILLA DE LOS BARROS;06027;06;06027
706;Extremadura;BADAJOZ;CAMPANARIO;06028;06;06028
707;Extremadura;BADAJOZ;CAMPILLO DE LLERENA;06029;06;06029
708;Extremadura;BADAJOZ;CAPILLA;06030;06;06030
709;Extremadura;BADAJOZ;CARMONITA;06031;06;06031
710;Extremadura;BADAJOZ;CARRASCALEJO (EL);06032;06;06032
711;Extremadura;BADAJOZ;CASAS DE DON PEDRO;06033;06;06033
712;Extremadura;BADAJOZ;CASAS DE REINA;06034;06;06034
713;Extremadura;BADAJOZ;CASTILBLANCO;06035;06;06035
714;Extremadura;BADAJOZ;CASTUERA;06036;06;06036
715;Extremadura;BADAJOZ;CODOSERA (LA);06037;06;06037
716;Extremadura;BADAJOZ;CORDOBILLA DE LACARA;06038;06;06038
717;Extremadura;BADAJOZ;CORONADA (LA);06039;06;06039
718;Extremadura;BADAJOZ;CORTE DE PELEAS;06040;06;06040
719;Extremadura;BADAJOZ;CRISTINA;06041;06;06041
720;Extremadura;BADAJOZ;CHELES;06042;06;06042
721;Extremadura;BADAJOZ;DON ALVARO;06043;06;06043
722;Extremadura;BADAJOZ;DON BENITO;06044;06;06044
723;Extremadura;BADAJOZ;ENTRIN BAJO;06045;06;06045
724;Extremadura;BADAJOZ;ESPARRAGALEJO;06046;06;06046
725;Extremadura;BADAJOZ;ESPARRAGOSA DE LA SERENA;06047;06;06047
726;Extremadura;BADAJOZ;ESPARRAGOSA DE LARES;06048;06;06048
727;Extremadura;BADAJOZ;FERIA;06049;06;06049
728;Extremadura;BADAJOZ;FREGENAL DE LA SIERRA;06050;06;06050
729;Extremadura;BADAJOZ;FUENLABRADA DE LOS MONTES;06051;06;06051
730;Extremadura;BADAJOZ;FUENTE DE CANTOS;06052;06;06052
731;Extremadura;BADAJOZ;FUENTE DEL ARCO;06053;06;06053
732;Extremadura;BADAJOZ;FUENTE DEL MAESTRE;06054;06;06054
733;Extremadura;BADAJOZ;FUENTES DE LEON;06055;06;06055
734;Extremadura;BADAJOZ;GARBAYUELA;06056;06;06056
735;Extremadura;BADAJOZ;GARLITOS;06057;06;06057
736;Extremadura;BADAJOZ;GARROVILLA (LA);06058;06;06058
737;Extremadura;BADAJOZ;GRANJA DE TORREHERMOSA;06059;06;06059
738;Extremadura;BADAJOZ;GUAREÑA;06060;06;06060
739;Extremadura;BADAJOZ;HABA (LA);06061;06;06061
740;Extremadura;BADAJOZ;HELECHOSA DE LOS MONTES;06062;06;06062
741;Extremadura;BADAJOZ;HERRERA DEL DUQUE;06063;06;06063
742;Extremadura;BADAJOZ;HIGUERA DE LA SERENA;06064;06;06064
743;Extremadura;BADAJOZ;HIGUERA DE LLERENA;06065;06;06065
744;Extremadura;BADAJOZ;HIGUERA DE VARGAS;06066;06;06066
745;Extremadura;BADAJOZ;HIGUERA LA REAL;06067;06;06067
746;Extremadura;BADAJOZ;HINOJOSA DEL VALLE;06068;06;06068
747;Extremadura;BADAJOZ;HORNACHOS;06069;06;06069
748;Extremadura;BADAJOZ;JEREZ DE LOS CABALLEROS;06070;06;06070
749;Extremadura;BADAJOZ;LAPA (LA);06071;06;06071
750;Extremadura;BADAJOZ;LOBON;06072;06;06072
751;Extremadura;BADAJOZ;LLERA;06073;06;06073
752;Extremadura;BADAJOZ;LLERENA;06074;06;06074
753;Extremadura;BADAJOZ;MAGACELA;06075;06;06075
754;Extremadura;BADAJOZ;MAGUILLA;06076;06;06076
755;Extremadura;BADAJOZ;MALCOCINADO;06077;06;06077
756;Extremadura;BADAJOZ;MALPARTIDA DE LA SERENA;06078;06;06078
757;Extremadura;BADAJOZ;MANCHITA;06079;06;06079
758;Extremadura;BADAJOZ;MEDELLIN;06080;06;06080
759;Extremadura;BADAJOZ;MEDINA DE LAS TORRES;06081;06;06081
760;Extremadura;BADAJOZ;MENGABRIL;06082;06;06082
761;Extremadura;BADAJOZ;MERIDA;06083;06;06083
762;Extremadura;BADAJOZ;MIRANDILLA;06084;06;06084
763;Extremadura;BADAJOZ;MONESTERIO;06085;06;06085
764;Extremadura;BADAJOZ;MONTEMOLIN;06086;06;06086
765;Extremadura;BADAJOZ;MONTERRUBIO DE LA SERENA;06087;06;06087
766;Extremadura;BADAJOZ;MONTIJO;06088;06;06088
767;Extremadura;BADAJOZ;MORERA (LA);06089;06;06089
768;Extremadura;BADAJOZ;NAVA DE SANTIAGO (LA);06090;06;06090
769;Extremadura;BADAJOZ;NAVALVILLAR DE PELA;06091;06;06091
770;Extremadura;BADAJOZ;NOGALES;06092;06;06092
771;Extremadura;BADAJOZ;OLIVA DE LA FRONTERA;06093;06;06093
772;Extremadura;BADAJOZ;OLIVA DE MERIDA;06094;06;06094
773;Extremadura;BADAJOZ;OLIVENZA;06095;06;06095
774;Extremadura;BADAJOZ;ORELLANA DE LA SIERRA;06096;06;06096
775;Extremadura;BADAJOZ;ORELLANA LA VIEJA;06097;06;06097
776;Extremadura;BADAJOZ;PALOMAS;06098;06;06098
777;Extremadura;BADAJOZ;PARRA (LA);06099;06;06099
778;Extremadura;BADAJOZ;PEÑALSORDO;06100;06;06100
779;Extremadura;BADAJOZ;PERALEDA DEL ZAUCEJO;06101;06;06101
780;Extremadura;BADAJOZ;PUEBLA DE ALCOCER;06102;06;06102
781;Extremadura;BADAJOZ;PUEBLA DE LA CALZADA;06103;06;06103
782;Extremadura;BADAJOZ;PUEBLA DE LA REINA;06104;06;06104
783;Extremadura;BADAJOZ;PUEBLA DEL MAESTRE;06105;06;06105
784;Extremadura;BADAJOZ;PUEBLA DEL PRIOR;06106;06;06106
785;Extremadura;BADAJOZ;PUEBLA DE OBANDO;06107;06;06107
786;Extremadura;BADAJOZ;PUEBLA DE SANCHO PEREZ;06108;06;06108
787;Extremadura;BADAJOZ;QUINTANA DE LA SERENA;06109;06;06109
788;Extremadura;BADAJOZ;REINA;06110;06;06110
789;Extremadura;BADAJOZ;RENA;06111;06;06111
790;Extremadura;BADAJOZ;RETAMAL DE LLERENA;06112;06;06112
791;Extremadura;BADAJOZ;RIBERA DEL FRESNO;06113;06;06113
792;Extremadura;BADAJOZ;RISCO;06114;06;06114
793;Extremadura;BADAJOZ;ROCA DE LA SIERRA (LA);06115;06;06115
794;Extremadura;BADAJOZ;SALVALEON;06116;06;06116
795;Extremadura;BADAJOZ;SALVATIERRA DE LOS BARROS;06117;06;06117
796;Extremadura;BADAJOZ;SANCTI-SPIRITUS;06118;06;06118
797;Extremadura;BADAJOZ;SAN PEDRO DE MERIDA;06119;06;06119
798;Extremadura;BADAJOZ;SANTA AMALIA;06120;06;06120
799;Extremadura;BADAJOZ;SANTA MARTA;06121;06;06121
800;Extremadura;BADAJOZ;SANTOS DE MAIMONA (LOS);06122;06;06122
801;Extremadura;BADAJOZ;SAN VICENTE DE ALCANTARA;06123;06;06123
802;Extremadura;BADAJOZ;SEGURA DE LEON;06124;06;06124
803;Extremadura;BADAJOZ;SIRUELA;06125;06;06125
804;Extremadura;BADAJOZ;SOLANA DE LOS BARROS;06126;06;06126
805;Extremadura;BADAJOZ;TALARRUBIAS;06127;06;06127
806;Extremadura;BADAJOZ;TALAVERA LA REAL;06128;06;06128
807;Extremadura;BADAJOZ;TALIGA;06129;06;06129
808;Extremadura;BADAJOZ;TAMUREJO;06130;06;06130
809;Extremadura;BADAJOZ;TORRE DE MIGUEL SESMERO;06131;06;06131
810;Extremadura;BADAJOZ;TORREMAYOR;06132;06;06132
