;CodProv;Codigo Provincia;Codigo_Mapa;Comunidad Autónoma;Código;Municipio;Nº alojamientos;Provincia
7385;42;42;42182;Castilla y León;42289;TARODA;0;SORIA
7386;42;42;42183;Castilla y León;42290;TEJADO;0;SORIA
7387;42;42;0;Castilla y León;42291;TERA;1;SORIA
7388;42;42;42184;Castilla y León;42292;TORLENGUA;0;SORIA
7389;42;42;0;Castilla y León;42293;TORRALBA BUR;0;SORIA
7390;42;42;0;Castilla y León;42294;TORREAREVALO;0;SORIA
7391;42;42;42185;Castilla y León;42295;TORREBLACOS;0;SORIA
7392;42;42;0;Castilla y León;42296;TORREMOCHA A;0;SORIA
7393;42;42;0;Castilla y León;42297;TORREVICENTE;0;SORIA
7394;42;42;42187;Castilla y León;42298;TORRUBIA DE SORIA;0;SORIA
7395;42;42;42188;Castilla y León;42299;TREVAGO;0;SORIA
7396;42;42;42189;Castilla y León;42300;UCERO;2;SORIA
7397;42;42;0;Castilla y León;42301;UTRILLA;0;SORIA
7398;42;42;42190;Castilla y León;42302;VADILLO;0;SORIA
7399;42;42;0;Castilla y León;42303;VALDANZO;0;SORIA
7400;42;42;42191;Castilla y León;42304;VALDEAVELLANO DE TERA;6;SORIA
7401;42;42;42192;Castilla y León;42305;VALDEGEÑA;0;SORIA
7402;42;42;42193;Castilla y León;42306;VALDELAGUA DEL CERRO;0;SORIA
7403;42;42;42194;Castilla y León;42307;VALDEMALUQUE;0;SORIA
7404;42;42;0;Castilla y León;42308;VALDENARROS;0;SORIA
7405;42;42;42195;Castilla y León;42309;VALDENEBRO;0;SORIA
7406;42;42;42196;Castilla y León;42310;VALDEPRADO;0;SORIA
7407;42;42;42197;Castilla y León;42311;VALDERRODILLA;0;SORIA
7408;42;42;0;Castilla y León;42312;VALDERROMAN;0;SORIA
7409;42;42;42198;Castilla y León;42313;VALTAJEROS;0;SORIA
7410;42;42;0;Castilla y León;42314;VALTUEÑA;0;SORIA
7411;42;42;0;Castilla y León;42315;VALVENEDIZO;0;SORIA
7412;42;42;0;Castilla y León;42316;VEA;0;SORIA
7413;42;42;0;Castilla y León;42317;VEGA LERIA;0;SORIA
7414;42;42;42200;Castilla y León;42318;VELAMAZAN;1;SORIA
7415;42;42;42201;Castilla y León;42319;VELILLA DE LA SIERRA;0;SORIA
7416;42;42;42202;Castilla y León;42320;VELILLA DE LOS AJOS;0;SORIA
7417;42;42;0;Castilla y León;42321;VELILLA MEDI;0;SORIA
7418;42;42;0;Castilla y León;42322;VELILLA S ES;0;SORIA
7419;42;42;0;Castilla y León;42323;VENTOSA SIER;0;SORIA
7420;42;42;0;Castilla y León;42324;VENTOSA S PE;3;SORIA
7421;42;42;42204;Castilla y León;42325;VIANA DE DUERO;0;SORIA
7422;42;42;0;Castilla y León;42326;VILDE;0;SORIA
7423;42;42;0;Castilla y León;42327;VILLABUENA;0;SORIA
7424;42;42;42205;Castilla y León;42328;VILLACIERVOS;1;SORIA
7425;42;42;0;Castilla y León;42329;VILLALVARO;0;SORIA
7426;42;42;42206;Castilla y León;42330;VILLANUEVA DE GORMAZ;0;SORIA
7427;42;42;42207;Castilla y León;42331;VILLAR DEL ALA;0;SORIA
7428;42;42;42208;Castilla y León;42332;VILLAR DEL CAMPO;0;SORIA
7429;42;42;42209;Castilla y León;42333;VILLAR DEL RIO;1;SORIA
7430;42;42;0;Castilla y León;42334;VILLAR MAYA;0;SORIA
7431;42;42;42211;Castilla y León;42335;VILLARES DE SORIA (LOS);0;SORIA
7432;42;42;0;Castilla y León;42336;VILLARIJO;0;SORIA
7433;42;42;42212;Castilla y León;42337;VILLASAYAS;0;SORIA
7434;42;42;42213;Castilla y León;42338;VILLASECA DE ARCIEL;0;SORIA
7435;42;42;0;Castilla y León;42339;VILLAVERDE M;0;SORIA
7436;42;42;42215;Castilla y León;42340;VINUESA;12;SORIA
7437;42;42;42216;Castilla y León;42341;VIZMANOS;0;SORIA
7438;42;42;42217;Castilla y León;42342;VOZMEDIANO;1;SORIA
7439;42;42;42218;Castilla y León;42343;YANGUAS;3;SORIA
7440;42;42;42219;Castilla y León;42344;YELO;0;SORIA
7441;42;42;0;Castilla y León;42345;ZAYAS TORRE;0;SORIA
7442;42;42;42173;Castilla y León;42900;SORIA;43;SORIA
7443;43;43;43001;Cataluña;43001;AIGUAMURCIA;0;TARRAGONA
7444;43;43;43002;Cataluña;43002;ALBINYANA;4;TARRAGONA
7445;43;43;43003;Cataluña;43003;ALBIOL (L');2;TARRAGONA
7446;43;43;43004;Cataluña;43004;ALCANAR;28;TARRAGONA
7447;43;43;43005;Cataluña;43005;ALCOVER;0;TARRAGONA
7448;43;43;43006;Cataluña;43006;ALDOVER;3;TARRAGONA
7449;43;43;43007;Cataluña;43007;ALEIXAR (L');1;TARRAGONA
7450;43;43;43008;Cataluña;43008;ALFARA DE CARLES;7;TARRAGONA
7451;43;43;43009;Cataluña;43009;ALFORJA;8;TARRAGONA
7452;43;43;43010;Cataluña;43010;ALIO;0;TARRAGONA
7453;43;43;43011;Cataluña;43011;ALMOSTER;1;TARRAGONA
7454;43;43;43012;Cataluña;43012;ALTAFULLA;24;TARRAGONA
7455;43;43;43013;Cataluña;43013;AMETLLA DE MAR (L');0;TARRAGONA
7456;43;43;43014;Cataluña;43014;AMPOSTA;16;TARRAGONA
7457;43;43;43015;Cataluña;43015;ARBOLI;3;TARRAGONA
7458;43;43;43016;Cataluña;43016;ARBOÇ (L');0;TARRAGONA
7459;43;43;43017;Cataluña;43017;ARGENTERA (L');6;TARRAGONA
7460;43;43;43018;Cataluña;43018;ARNES;16;TARRAGONA
7461;43;43;43019;Cataluña;43019;ASCO;0;TARRAGONA
7462;43;43;43020;Cataluña;43020;BANYERES DEL PENEDES;8;TARRAGONA
7463;43;43;43021;Cataluña;43021;BARBERA DE LA CONCA;0;TARRAGONA
7464;43;43;43022;Cataluña;43022;BATEA;2;TARRAGONA
7465;43;43;43023;Cataluña;43023;BELLMUNT DEL PRIORAT;0;TARRAGONA
7466;43;43;43024;Cataluña;43024;BELLVEI;3;TARRAGONA
7467;43;43;43025;Cataluña;43025;BENIFALLET;7;TARRAGONA
7468;43;43;43026;Cataluña;43026;BENISSANET;4;TARRAGONA
7469;43;43;43027;Cataluña;43027;BISBAL DE FALSET (LA);0;TARRAGONA
7470;43;43;43028;Cataluña;43028;BISBAL DEL PENEDES (LA);7;TARRAGONA
7471;43;43;43029;Cataluña;43029;BLANCAFORT;0;TARRAGONA
7472;43;43;43030;Cataluña;43030;BONASTRE;0;TARRAGONA
7473;43;43;43031;Cataluña;43031;BORGES DEL CAMP (LES);0;TARRAGONA
7474;43;43;43032;Cataluña;43032;BOT;8;TARRAGONA
7475;43;43;43033;Cataluña;43033;BOTARELL;8;TARRAGONA
7476;43;43;43034;Cataluña;43034;BRAFIM;1;TARRAGONA
7477;43;43;43035;Cataluña;43035;CABACES;0;TARRAGONA
7478;43;43;43036;Cataluña;43036;CABRA DEL CAMP;0;TARRAGONA
7479;43;43;43037;Cataluña;43037;CALAFELL;187;TARRAGONA
7480;43;43;43038;Cataluña;43038;CAMBRILS;603;TARRAGONA
7481;43;43;43907;Cataluña;43039;LA CANONJA;2;TARRAGONA
7482;43;43;43039;Cataluña;43040;CAPAFONTS;0;TARRAGONA
7483;43;43;43040;Cataluña;43041;CAPÇANES;0;TARRAGONA
7484;43;43;43041;Cataluña;43042;CASERES;0;TARRAGONA
7485;43;43;43042;Cataluña;43043;CASTELLVELL DEL CAMP;0;TARRAGONA
7486;43;43;43043;Cataluña;43044;CATLLAR (EL);0;TARRAGONA
7487;43;43;43044;Cataluña;43045;SENIA (LA);0;TARRAGONA
7488;43;43;43045;Cataluña;43046;COLLDEJOU;3;TARRAGONA
7489;43;43;43046;Cataluña;43047;CONESA;0;TARRAGONA
7490;43;43;43047;Cataluña;43048;CONSTANTI;2;TARRAGONA
7491;43;43;43048;Cataluña;43049;CORBERA D'EBRE;0;TARRAGONA
7492;43;43;43049;Cataluña;43050;CORNUDELLA DE MONTSANT;13;TARRAGONA
7493;43;43;43050;Cataluña;43051;CREIXELL;25;TARRAGONA
7494;43;43;43051;Cataluña;43052;CUNIT;42;TARRAGONA
7495;43;43;43052;Cataluña;43053;XERTA;3;TARRAGONA
7496;43;43;43053;Cataluña;43054;DUESAIGUES;2;TARRAGONA
7497;43;43;43054;Cataluña;43055;ESPLUGA DE FRANCOLI (L');9;TARRAGONA
7498;43;43;43055;Cataluña;43056;FALSET;12;TARRAGONA
7499;43;43;43056;Cataluña;43057;FATARELLA (LA);0;TARRAGONA
7500;43;43;43057;Cataluña;43058;FEBRO (LA);0;TARRAGONA
7501;43;43;43058;Cataluña;43059;FIGUERA (LA);0;TARRAGONA
7502;43;43;43059;Cataluña;43060;FIGUEROLA DEL CAMP;0;TARRAGONA
7503;43;43;43060;Cataluña;43061;FLIX;1;TARRAGONA
7504;43;43;43061;Cataluña;43062;FORES;2;TARRAGONA
7505;43;43;43062;Cataluña;43063;FREGINALS;2;TARRAGONA
7506;43;43;43063;Cataluña;43064;GALERA (LA);0;TARRAGONA
7507;43;43;43064;Cataluña;43065;GANDESA;2;TARRAGONA
7508;43;43;43065;Cataluña;43066;GARCIA;0;TARRAGONA
7509;43;43;43066;Cataluña;43067;GARIDELLS (ELS);0;TARRAGONA
7510;43;43;43067;Cataluña;43068;GINESTAR;1;TARRAGONA
7511;43;43;43068;Cataluña;43069;GODALL;1;TARRAGONA
7512;43;43;43069;Cataluña;43070;GRATALLOPS;7;TARRAGONA
7513;43;43;43070;Cataluña;43071;GUIAMETS (ELS);2;TARRAGONA
7514;43;43;43071;Cataluña;43072;HORTA DE SANT JOAN;13;TARRAGONA
7515;43;43;43072;Cataluña;43073;LLOAR (EL);0;TARRAGONA
7516;43;43;43073;Cataluña;43074;LLORAC;0;TARRAGONA
7517;43;43;43074;Cataluña;43075;LLORENÇ DEL PENEDES;3;TARRAGONA
7518;43;43;43075;Cataluña;43076;MARGALEF;1;TARRAGONA
7519;43;43;43076;Cataluña;43077;MARÇA;3;TARRAGONA
7520;43;43;43077;Cataluña;43078;MAS DE BARBERANS;2;TARRAGONA
7521;43;43;43078;Cataluña;43079;MASDENVERGE;5;TARRAGONA
7522;43;43;43079;Cataluña;43080;MASLLORENÇ;0;TARRAGONA
7523;43;43;43080;Cataluña;43081;MASO (LA);0;TARRAGONA
7524;43;43;43081;Cataluña;43082;MASPUJOLS;0;TARRAGONA
7525;43;43;43082;Cataluña;43083;MASROIG (EL);0;TARRAGONA
7526;43;43;43083;Cataluña;43084;MILA (EL);0;TARRAGONA
7527;43;43;43084;Cataluña;43085;MIRAVET;4;TARRAGONA
7528;43;43;43085;Cataluña;43086;MOLAR (EL);0;TARRAGONA
7529;43;43;43086;Cataluña;43087;MONTBLANC;12;TARRAGONA
7530;43;43;0;Cataluña;43088;MONTBRIO DE LA MARCA;0;TARRAGONA
7531;43;43;43088;Cataluña;43089;MONTBRIO DEL CAMP;6;TARRAGONA
7532;43;43;43089;Cataluña;43090;MONTFERRI;2;TARRAGONA
7533;43;43;43090;Cataluña;43091;MONTMELL (EL);0;TARRAGONA
7534;43;43;43091;Cataluña;43092;MONT-RAL;0;TARRAGONA
7535;43;43;43092;Cataluña;43093;MONT-ROIG DEL CAMP;0;TARRAGONA
7536;43;43;43093;Cataluña;43094;MORA D'EBRE;0;TARRAGONA
7537;43;43;43094;Cataluña;43095;MORA LA NOVA;0;TARRAGONA
7538;43;43;43095;Cataluña;43096;MORELL (EL);0;TARRAGONA
7539;43;43;43096;Cataluña;43097;MORERA DE MONTSANT (LA);0;TARRAGONA
7540;43;43;0;Cataluña;43098;LA MUSARA;0;TARRAGONA
7541;43;43;43097;Cataluña;43099;NOU DE GAIA (LA);0;TARRAGONA
7542;43;43;43098;Cataluña;43100;NULLES;3;TARRAGONA
7543;43;43;43099;Cataluña;43101;PALMA D'EBRE (LA);0;TARRAGONA
7544;43;43;43100;Cataluña;43102;PALLARESOS (ELS);2;TARRAGONA
7545;43;43;43101;Cataluña;43103;PASSANANT;1;TARRAGONA
7546;43;43;43102;Cataluña;43104;PAULS;8;TARRAGONA
7547;43;43;43103;Cataluña;43105;PERAFORT;2;TARRAGONA
7548;43;43;43104;Cataluña;43106;PERELLO (EL);0;TARRAGONA
7549;43;43;43105;Cataluña;43107;PILES (LES);0;TARRAGONA
7550;43;43;43106;Cataluña;43108;PINELL DE BRAI (EL);0;TARRAGONA
7551;43;43;43107;Cataluña;43109;PIRA;1;TARRAGONA
7552;43;43;43108;Cataluña;43110;PLA DE SANTA MARIA (EL);0;TARRAGONA
7553;43;43;43109;Cataluña;43111;POBLA DE MAFUMET (LA);0;TARRAGONA
7554;43;43;43110;Cataluña;43112;POBLA DE MASSALUCA (LA);0;TARRAGONA
7555;43;43;43111;Cataluña;43113;POBLA DE MONTORNES (LA);0;TARRAGONA
7556;43;43;43112;Cataluña;43114;POBOLEDA;4;TARRAGONA
7557;43;43;43113;Cataluña;43115;PONT D'ARMENTERA (EL);0;TARRAGONA
7558;43;43;43114;Cataluña;43116;PORRERA;7;TARRAGONA
7559;43;43;43115;Cataluña;43117;PRADELL DE LA TEIXETA;0;TARRAGONA
7560;43;43;43116;Cataluña;43118;PRADES;12;TARRAGONA
7561;43;43;43117;Cataluña;43119;PRAT DE COMTE;2;TARRAGONA
7562;43;43;43118;Cataluña;43120;PRATDIP;8;TARRAGONA
7563;43;43;43119;Cataluña;43121;PUIGPELAT;1;TARRAGONA
7564;43;43;43120;Cataluña;43122;QUEROL;1;TARRAGONA
7565;43;43;43121;Cataluña;43123;RASQUERA;0;TARRAGONA
7566;43;43;43122;Cataluña;43124;RENAU;0;TARRAGONA
7567;43;43;43123;Cataluña;43125;REUS;35;TARRAGONA
7568;43;43;43124;Cataluña;43126;RIBA (LA);0;TARRAGONA
7569;43;43;43125;Cataluña;43127;RIBA-ROJA D'EBRE;2;TARRAGONA
7570;43;43;43126;Cataluña;43128;RIERA DE GAIA (LA);0;TARRAGONA
7571;43;43;43127;Cataluña;43129;RIUDECANYES;5;TARRAGONA
7572;43;43;43128;Cataluña;43130;RIUDECOLS;1;TARRAGONA
7573;43;43;43129;Cataluña;43131;RIUDOMS;5;TARRAGONA
7574;43;43;43130;Cataluña;43132;ROCAFORT DE QUERALT;0;TARRAGONA
7575;43;43;43131;Cataluña;43133;RODA DE BARA;61;TARRAGONA
7576;43;43;43132;Cataluña;43134;RODONYA;8;TARRAGONA
7577;43;43;43133;Cataluña;43135;ROQUETES;3;TARRAGONA
7578;43;43;43134;Cataluña;43136;ROURELL (EL);1;TARRAGONA
7579;43;43;43135;Cataluña;43137;SALOMO;2;TARRAGONA
7580;43;43;43136;Cataluña;43138;SANT CARLES DE LA RAPITA;119;TARRAGONA
7581;43;43;43137;Cataluña;43139;SANT JAUME DELS DOMENYS;0;TARRAGONA
7582;43;43;43138;Cataluña;43140;SANTA BARBARA;7;TARRAGONA
7583;43;43;43139;Cataluña;43141;SANTA COLOMA DE QUERALT;1;TARRAGONA
7584;43;43;43140;Cataluña;43142;SANTA OLIVA;13;TARRAGONA
7585;43;43;43141;Cataluña;43143;PONTILS;0;TARRAGONA
7586;43;43;43142;Cataluña;43144;SARRAL;1;TARRAGONA
7587;43;43;43143;Cataluña;43145;SAVALLA DEL COMTAT;0;TARRAGONA
7588;43;43;43144;Cataluña;43146;SECUITA (LA);0;TARRAGONA
7589;43;43;43145;Cataluña;43147;SELVA DEL CAMP (LA);0;TARRAGONA
7590;43;43;43146;Cataluña;43148;SENAN;0;TARRAGONA
7591;43;43;43147;Cataluña;43149;SOLIVELLA;1;TARRAGONA
7592;43;43;43149;Cataluña;43151;TIVENYS;2;TARRAGONA
7593;43;43;43150;Cataluña;43152;TIVISSA;3;TARRAGONA
7594;43;43;43151;Cataluña;43153;TORRE DE FONTAUBELLA (LA);3;TARRAGONA
7595;43;43;43152;Cataluña;43154;TORRE DE L'ESPANYOL (LA);0;TARRAGONA
7596;43;43;43153;Cataluña;43155;TORREDEMBARRA;100;TARRAGONA
7597;43;43;43154;Cataluña;43156;TORROJA DEL PRIORAT;4;TARRAGONA
7598;43;43;43155;Cataluña;43157;TORTOSA;21;TARRAGONA
7599;43;43;43156;Cataluña;43158;ULLDECONA;2;TARRAGONA
7600;43;43;43157;Cataluña;43159;ULLDEMOLINS;8;TARRAGONA
7601;43;43;43158;Cataluña;43160;VALLCLARA;3;TARRAGONA
7602;43;43;43159;Cataluña;43161;VALLFOGONA DE RIUCORB;2;TARRAGONA
7603;43;43;43160;Cataluña;43162;VALLMOLL;2;TARRAGONA
7604;43;43;43161;Cataluña;43163;VALLS;2;TARRAGONA
7605;43;43;43162;Cataluña;43164;VANDELLOS I L'HOSPITALET DE L'INFANT;84;TARRAGONA
7606;43;43;43163;Cataluña;43165;VENDRELL (EL);0;TARRAGONA
7607;43;43;43164;Cataluña;43166;VESPELLA DE GAIA;6;TARRAGONA
7608;43;43;43165;Cataluña;43167;VILABELLA;1;TARRAGONA
7609;43;43;43166;Cataluña;43168;VILALLONGA DEL CAMP;2;TARRAGONA
7610;43;43;43167;Cataluña;43169;VILANOVA D'ESCORNALBOU;5;TARRAGONA
7611;43;43;43168;Cataluña;43170;VILANOVA DE PRADES;1;TARRAGONA
7612;43;43;43169;Cataluña;43171;VILAPLANA;2;TARRAGONA
7613;43;43;43170;Cataluña;43172;VILA-RODONA;0;TARRAGONA
7614;43;43;43171;Cataluña;43173;VILA-SECA;0;TARRAGONA
7615;43;43;43172;Cataluña;43174;VILAVERD;2;TARRAGONA
7616;43;43;43173;Cataluña;43175;VILELLA ALTA (LA);0;TARRAGONA
7617;43;43;43174;Cataluña;43176;VILELLA BAIXA (LA);0;TARRAGONA
7618;43;43;43175;Cataluña;43177;VILALBA DELS ARCS;0;TARRAGONA
7619;43;43;43176;Cataluña;43178;VIMBODI;4;TARRAGONA
7620;43;43;43177;Cataluña;43179;VINEBRE;0;TARRAGONA
7621;43;43;43178;Cataluña;43180;VINYOLS I ELS ARCS;3;TARRAGONA
7622;43;43;43901;Cataluña;43181;DELTEBRE;122;TARRAGONA
7623;43;43;43902;Cataluña;43182;SANT JAUME D'ENVEJA;19;TARRAGONA
7624;43;43;43903;Cataluña;43183;CAMARLES;15;TARRAGONA
7625;43;43;43904;Cataluña;43184;ALDEA (L');0;TARRAGONA
7626;43;43;43905;Cataluña;43185;SALOU;1289;TARRAGONA
7627;43;43;43906;Cataluña;43186;AMPOLLA (L');168;TARRAGONA
7628;43;43;43148;Cataluña;43900;TARRAGONA;260;TARRAGONA
7629;44;44;44001;Aragón;44001;ABABUJ;0;TERUEL
7630;44;44;44002;Aragón;44002;ABEJUELA;0;TERUEL
7631;44;44;44003;Aragón;44003;AGUATON;1;TERUEL
7632;44;44;44004;Aragón;44004;AGUAVIVA;2;TERUEL
7633;44;44;44005;Aragón;44005;AGUILAR DEL ALFAMBRA;0;TERUEL
7634;44;44;44006;Aragón;44006;ALACON;1;TERUEL
7635;44;44;44007;Aragón;44007;ALBA;1;TERUEL
7636;44;44;44008;Aragón;44008;ALBALATE DEL ARZOBISPO;1;TERUEL
7637;44;44;44009;Aragón;44009;ALBARRACIN;46;TERUEL
7638;44;44;44010;Aragón;44010;ALBENTOSA;3;TERUEL
7639;44;44;44011;Aragón;44011;ALCAINE;0;TERUEL
7640;44;44;44012;Aragón;44012;ALCALA DE LA SELVA;12;TERUEL
7641;44;44;44013;Aragón;44013;ALCAÑIZ;28;TERUEL
7642;44;44;44014;Aragón;44014;ALCORISA;4;TERUEL
7643;44;44;0;Aragón;44015;ALDEHUELA;1;TERUEL
7644;44;44;44016;Aragón;44016;ALFAMBRA;1;TERUEL
7645;44;44;44017;Aragón;44017;ALIAGA;3;TERUEL
7646;44;44;44018;Aragón;44018;ALMOHAJA;0;TERUEL
7647;44;44;44019;Aragón;44019;ALOBRAS;1;TERUEL
7648;44;44;44020;Aragón;44020;ALPEÑES;0;TERUEL
7649;44;44;44021;Aragón;44021;ALLEPUZ;3;TERUEL
7650;44;44;44022;Aragón;44022;ALLOZA;1;TERUEL
7651;44;44;44023;Aragón;44023;ALLUEVA;0;TERUEL
7652;44;44;44024;Aragón;44024;ANADON;0;TERUEL
7653;44;44;44025;Aragón;44025;ANDORRA;4;TERUEL
7654;44;44;44026;Aragón;44026;ARCOS DE LAS SALINAS;1;TERUEL
7655;44;44;44027;Aragón;44027;ARENS DE LLEDO;0;TERUEL
7656;44;44;44028;Aragón;44028;ARGENTE;0;TERUEL
7657;44;44;44029;Aragón;44029;ARIÑO;0;TERUEL
7658;44;44;0;Aragón;44030;ARMILLAS;0;TERUEL
7659;44;44;44031;Aragón;44031;AZAILA;0;TERUEL
7660;44;44;44032;Aragón;44032;BADENAS;0;TERUEL
7661;44;44;44033;Aragón;44033;BAGUENA;0;TERUEL
7662;44;44;44034;Aragón;44034;BAÑON;0;TERUEL
7663;44;44;44035;Aragón;44035;BARRACHINA;0;TERUEL
7664;44;44;44036;Aragón;44036;BEA;0;TERUEL
7665;44;44;44037;Aragón;44037;BECEITE;31;TERUEL
7666;44;44;44038;Aragón;44038;BELMONTE SAN JOSE;0;TERUEL
7667;44;44;44039;Aragón;44039;BELLO;2;TERUEL
7668;44;44;44040;Aragón;44040;BERGE;1;TERUEL
7669;44;44;44041;Aragón;44041;BEZAS;3;TERUEL
7670;44;44;44042;Aragón;44042;BLANCAS;0;TERUEL
7671;44;44;44043;Aragón;44043;BLESA;0;TERUEL
7672;44;44;44044;Aragón;44044;BORDON;0;TERUEL
7673;44;44;44045;Aragón;44045;BRONCHALES;9;TERUEL
7674;44;44;44046;Aragón;44046;BUEÑA;0;TERUEL
7675;44;44;44047;Aragón;44047;BURBAGUENA;0;TERUEL
7676;44;44;44048;Aragón;44048;CABRA DE MORA;0;TERUEL
7677;44;44;44049;Aragón;44049;CALACEITE;12;TERUEL
7678;44;44;44050;Aragón;44050;CALAMOCHA;2;TERUEL
7679;44;44;44051;Aragón;44051;CALANDA;3;TERUEL
7680;44;44;44052;Aragón;44052;CALOMARDE;2;TERUEL
7681;44;44;44053;Aragón;44053;CAMAÑAS;0;TERUEL
7682;44;44;44054;Aragón;44054;CAMARENA DE LA SIERRA;10;TERUEL
7683;44;44;44055;Aragón;44055;CAMARILLAS;0;TERUEL
7684;44;44;44056;Aragón;44056;CAMINREAL;0;TERUEL
7685;44;44;0;Aragón;44057;CAMPILLO;0;TERUEL
7686;44;44;0;Aragón;44058;CAMPOS;0;TERUEL
7687;44;44;44059;Aragón;44059;CANTAVIEJA;3;TERUEL
7688;44;44;44060;Aragón;44060;CAÑADA DE BENATANDUZ;0;TERUEL
7689;44;44;44061;Aragón;44061;CAÑADA DE VERICH (LA);0;TERUEL
7690;44;44;44062;Aragón;44062;CAÑADA VELLIDA;1;TERUEL
7691;44;44;44063;Aragón;44063;CAÑIZAR DEL OLIVAR;0;TERUEL
7692;44;44;44064;Aragón;44064;CASCANTE DEL RIO;0;TERUEL
7693;44;44;44065;Aragón;44065;CASTEJON DE TORNOS;0;TERUEL
7694;44;44;44066;Aragón;44066;CASTEL DE CABRA;0;TERUEL
7695;44;44;44067;Aragón;44067;CASTELNOU;0;TERUEL
7696;44;44;44068;Aragón;44068;CASTELSERAS;7;TERUEL
7697;44;44;0;Aragón;44069;CASTELVISPAL;0;TERUEL
7698;44;44;44070;Aragón;44070;CASTELLAR (EL);0;TERUEL
7699;44;44;44071;Aragón;44071;CASTELLOTE;6;TERUEL
7700;44;44;0;Aragón;44072;CASTRALVO;0;TERUEL
7701;44;44;0;Aragón;44073;CAUDE;0;TERUEL
7702;44;44;44074;Aragón;44074;CEDRILLAS;3;TERUEL
7703;44;44;44075;Aragón;44075;CELADAS;0;TERUEL
7704;44;44;44076;Aragón;44076;CELLA;7;TERUEL
7705;44;44;44077;Aragón;44077;CEROLLERA (LA);0;TERUEL
7706;44;44;0;Aragón;44078;CERVERA RINC;0;TERUEL
7707;44;44;0;Aragón;44079;CIRUGEDA;0;TERUEL
7708;44;44;0;Aragón;44080;COBATILLAS;0;TERUEL
7709;44;44;44080;Aragón;44081;CODOÑERA (LA);0;TERUEL
7710;44;44;0;Aragón;44082;COLLADICO;0;TERUEL
7711;44;44;0;Aragón;44083;COLLADOS;0;TERUEL
7712;44;44;44082;Aragón;44084;CORBALAN;0;TERUEL
7713;44;44;0;Aragón;44085;CORBATON;0;TERUEL
7714;44;44;44084;Aragón;44086;CORTES DE ARAGON;0;TERUEL
7715;44;44;44085;Aragón;44087;COSA;0;TERUEL
7716;44;44;44086;Aragón;44088;CRETAS;8;TERUEL
7717;44;44;44087;Aragón;44089;CRIVILLEN;0;TERUEL
7718;44;44;44088;Aragón;44090;CUBA (LA);0;TERUEL
7719;44;44;44089;Aragón;44091;CUBLA;0;TERUEL
7720;44;44;44090;Aragón;44092;CUCALON;0;TERUEL
7721;44;44;0;Aragón;44093;CUENCABUENA;0;TERUEL
7722;44;44;44092;Aragón;44094;CUERVO (EL);0;TERUEL
7723;44;44;44093;Aragón;44095;CUEVAS DE ALMUDEN;0;TERUEL
7724;44;44;0;Aragón;44096;CUEVAS CAÑAR;0;TERUEL
7725;44;44;0;Aragón;44097;CUEVAS PORTA;0;TERUEL
7726;44;44;44094;Aragón;44098;CUEVAS LABRADAS;2;TERUEL
7727;44;44;0;Aragón;44099;CUTANDA;0;TERUEL
7728;44;44;0;Aragón;44100;DOS TORRES M;0;TERUEL
7729;44;44;44096;Aragón;44101;EJULVE;1;TERUEL
7730;44;44;44097;Aragón;44102;ESCORIHUELA;0;TERUEL
7731;44;44;0;Aragón;44103;ESCRICHE;0;TERUEL
7732;44;44;44099;Aragón;44104;ESCUCHA;0;TERUEL
7733;44;44;44100;Aragón;44105;ESTERCUEL;0;TERUEL
7734;44;44;44101;Aragón;44106;FERRERUELA DE HUERVA;0;TERUEL
7735;44;44;44102;Aragón;44107;FONFRIA;0;TERUEL
7736;44;44;44103;Aragón;44108;FORMICHE ALTO;2;TERUEL
7737;44;44;0;Aragón;44109;FORMICHE BAJO;0;TERUEL
7738;44;44;44105;Aragón;44110;FORNOLES;0;TERUEL
7739;44;44;44106;Aragón;44111;FORTANETE;2;TERUEL
7740;44;44;44107;Aragón;44112;FOZ-CALANDA;0;TERUEL
7741;44;44;44108;Aragón;44113;FRESNEDA (LA);0;TERUEL
7742;44;44;44109;Aragón;44114;FRIAS DE ALBARRACIN;3;TERUEL
7743;44;44;44110;Aragón;44115;FUENFERRADA;0;TERUEL
7744;44;44;44111;Aragón;44116;FUENTES-CALIENTES;0;TERUEL
7745;44;44;44112;Aragón;44117;FUENTES-CLARAS;0;TERUEL
7746;44;44;44113;Aragón;44118;FUENTES DE RUBIELOS;0;TERUEL
7747;44;44;44114;Aragón;44119;FUENTESPALDA;6;TERUEL
7748;44;44;44115;Aragón;44120;GALVE;1;TERUEL
7749;44;44;44116;Aragón;44121;GARGALLO;0;TERUEL
7750;44;44;44117;Aragón;44122;GEA DE ALBARRACIN;9;TERUEL
7751;44;44;44118;Aragón;44123;GINEBROSA (LA);0;TERUEL
7752;44;44;0;Aragón;44124;GODOS;0;TERUEL
7753;44;44;44119;Aragón;44125;GRIEGOS;0;TERUEL
7754;44;44;44120;Aragón;44126;GUADALAVIAR;2;TERUEL
7755;44;44;44121;Aragón;44127;GUDAR;5;TERUEL
7756;44;44;44122;Aragón;44128;HIJAR;0;TERUEL
7757;44;44;44123;Aragón;44129;HINOJOSA DE JARQUE;0;TERUEL
7758;44;44;44124;Aragón;44130;HOZ DE LA VIEJA (LA);0;TERUEL
7759;44;44;44125;Aragón;44131;HUESA DEL COMUN;0;TERUEL
7760;44;44;44126;Aragón;44132;IGLESUELA DEL CID (LA);0;TERUEL
